episode,step,ep_length,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20
1936,542,123,-0.3984878659248352,0.4114096164703369,-0.4997178614139557,1.5479297637939453,0,3,0,12,4,-3.0,116.72355699539185,0.3799399915691684,3.169963729052361,3.1304351773501127,2.8627500120118485,2.815205300014406,4.244717808431441,2.244302174939252,2.430986504827457,3.2031095477502616,2.566065990231932,1.880974225927388,2.064856499589803,1.5953803221242753,2.443369621446987,1.7560063869817446,2.8609708219395316,1.944471927710722,2.1306677044739013,0.6532958331647704,2.2950131575084973,1.7620304715908446,1.2308046518574927
1937,543,33,0.12006204575300217,0.4102516770362854,-0.010446690022945404,1.1986083984375,0,3,0,10,6,-2.0,27.414691746234894,0.37975002157338383,2.7596984701892677,1.9777136051751358,1.5524473341397016,3.126175467820003,3.4834235125062376,2.7828939636811865,4.885824416776783,2.810662690165702,3.7087166396691638,3.208499050092965,3.7062723493021603,3.8002507370842715,3.993862629460874,2.542457224604441,2.0050367475613404,3.0081936493775268,2.316500933841965,0.8554623318685965,2.0909013023469516,2.5979106698824217,2.1566586868288384
1938,543,66,-0.0666419267654419,0.40236589312553406,0.574590802192688,2.580164909362793,0,3,1,21,17,3.5,59.827738642692566,0.3795601465625972,-0.0005421620999840893,-0.2178350925445557,-0.06788605908840692,-0.752165551352501,0.061535744472262205,-0.21884677410125733,0.06151752289244612,0.10057439201953045,0.17950440255681233,-0.41598453998565676,0.09774879587346286,-0.17581345334613283,0.10996000690624541,0.0,-0.337167532882806,0.0,0.0,0.07027294428086162,-0.2184776544570923,0.17895015302453154,-0.1433647114038467
1939,544,100,0.4122738540172577,-0.3999529182910919,0.4185285270214081,-1.5584557056427002,0,-3,0,-12,0,-5.0,93.94801080226898,0.3793703664893159,0.734256255733361,1.2419833437256746,1.3659751344192745,1.2849649023732428,2.030869282805052,1.9289266781674508,2.256230138193139,1.8126609036257055,2.224234369775899,2.3279292145266477,1.9072913637350606,1.8625719683876314,3.1402806976850655,2.7092678610858796,2.847518814936124,2.3627034060465553,2.9564538495720893,2.835626691695507,2.4839777403539727,1.7733563997189732,2.519597365002753
1940,544,55,-0.022077856585383415,-0.412366658449173,0.24525755643844604,-1.2481529712677002,0,-3,0,-10,8,-1.0,48.349279940128326,0.37918068130607124,1.979904467213126,2.1623105523715807,0.8574683719268796,2.18579287030805,2.0362372413022247,2.0736889516360124,2.2227620475380725,2.1641018387867055,3.044761789236502,1.6643736505758435,1.5971132839044064,1.697401893103371,2.020602773788377,2.6123735316512877,2.6655674398201636,2.8774131136756043,2.3083468969890943,2.529583524236006,2.784404265647216,2.90549149468666,2.290524262390389
1941,544,45,-0.06133093684911728,-0.4156649708747864,0.37349075078964233,-0.9118533134460449,0,-3,0,-7,8,-1.0,38.5203772187233,0.3789910909654182,2.1933043697341126,2.9174686659943943,3.0898129113912294,1.2179163551350776,2.467130960933314,3.457276077031559,2.808870590525682,3.380359730987006,2.608737862202141,3.551352449211345,6.08314773504455,3.376904819890219,3.866232513991134,3.2304822615988744,3.224976253080657,3.940618462454789,2.9706084917815287,2.990370642637777,2.4685671776133122,2.6204548980400095,3.110008652954702
1942,544,75,-0.13654305040836334,0.4069453775882721,-0.3419477045536041,1.4785466194152832,0,3,0,12,4,-3.0,68.97878909111023,0.3788015954199355,3.169963729052361,3.1304351773501127,2.8627500120118485,2.815205300014406,3.801557568815184,2.244302174939252,2.430986504827457,3.2031095477502616,2.566065990231932,1.880974225927388,2.064856499589803,1.5953803221242753,2.443369621446987,1.7560063869817446,2.8609708219395316,1.944471927710722,2.1306677044739013,0.6532958331647704,2.2950131575084973,1.7620304715908446,1.2308046518574927
1943,544,116,-0.2574109733104706,0.4106026887893677,-0.3689609467983246,1.5102039575576782,0,3,0,12,4,-3.0,110.15492933988571,0.37861219462222556,3.169963729052361,3.1304351773501127,2.8627500120118485,2.815205300014406,3.2033511651517443,2.244302174939252,2.430986504827457,3.2031095477502616,2.566065990231932,1.880974225927388,2.064856499589803,1.5953803221242753,2.443369621446987,1.7560063869817446,2.8609708219395316,1.944471927710722,2.1306677044739013,0.6532958331647704,2.2950131575084973,1.7620304715908446,1.2308046518574927
1944,545,90,-0.3311814069747925,0.41407474875450134,-0.048668984323740005,1.9244091510772705,0,3,0,15,1,-4.5,83.60743772983551,0.37842288852491446,1.2728070628393524,2.46971414620479,0.379855755563319,0.1524193434529924,1.1770379645794753,0.247710802221699,0.836722887165129,1.626629282087716,0.4440258107378802,0.2891407049548777,0.7029070144951244,1.4301059170980652,0.26231944418535547,0.5451344149364071,0.7121902241753031,0.32225703805319933,-0.3327066202534883,-0.16859349841533855,0.07746850234207694,0.35591824291654095,0.06010564663900858
1945,545,40,-0.06390220671892166,0.4157876968383789,-0.19421198964118958,1.3246879577636719,0,3,0,11,8,-1.0,34.2348638176918,0.37823367708065203,3.2463414755686895,1.8783225061317266,2.998727736583523,3.2643400398023044,1.8326591998142612,2.218425743449306,5.3105515048679175,1.9491150093779617,2.1190453954941058,3.461690614389081,3.425134600493295,2.97393665615065,2.346510128300439,1.7431879785298965,2.738498689383244,2.867735709475726,2.1270323327776057,2.1377014405578225,2.118825266343732,1.6250875455727014,3.2714134237509853
1946,545,54,-0.022152375429868698,-0.4119942784309387,0.37915289402008057,-1.4729564189910889,0,-3,0,-12,12,1.0,47.90411019325256,0.37804456024211175,0.734256255733361,1.2419833437256746,1.3659751344192745,1.2849649023732428,2.030869282805052,1.9289266781674508,2.256230138193139,1.8126609036257055,2.224234369775899,2.3279292145266477,1.9072913637350606,1.8625719683876314,2.827193930484289,2.7092678610858796,2.847518814936124,2.3627034060465553,2.9564538495720893,2.835626691695507,2.4839777403539727,1.7733563997189732,2.519597365002753
1947,545,108,-0.03513588383793831,-0.40368062257766724,0.14284025132656097,-1.5206454992294312,0,-3,0,-12,12,1.0,101.78347188234329,0.37785553796199073,0.734256255733361,1.2419833437256746,1.3659751344192745,1.2849649023732428,2.030869282805052,1.9289266781674508,2.256230138193139,1.8126609036257055,2.224234369775899,2.3279292145266477,1.9072913637350606,1.8625719683876314,2.3269172025359577,2.7092678610858796,2.847518814936124,2.3627034060465553,2.9564538495720893,2.835626691695507,2.4839777403539727,1.7733563997189732,2.519597365002753
1948,546,52,0.22911754250526428,-0.40914714336395264,0.2236672043800354,-1.496813416481018,0,-3,0,-12,11,0.5,45.513405442237854,0.37766661019300973,0.734256255733361,1.2419833437256746,1.3659751344192745,1.2849649023732428,2.030869282805052,1.9514407500519535,2.256230138193139,1.8126609036257055,2.224234369775899,2.5083994940386565,1.9072913637350606,1.631270400991509,2.3269172025359577,2.7092678610858796,2.847518814936124,2.3627034060465553,2.9460908652172675,2.835626691695507,2.4839777403539727,1.7733563997189732,2.519597365002753
1949,546,111,-0.39693549275398254,0.4069477319717407,-0.4858611822128296,1.4337109327316284,0,3,0,11,2,-4.0,105.11156189441681,0.37747777688791323,3.2463414755686895,1.973055376415421,2.48121968899176,3.2643400398023044,1.8326591998142612,2.218425743449306,5.269998283591754,1.9491150093779617,2.1190453954941058,3.461690614389081,3.425134600493295,2.97393665615065,2.346510128300439,1.7431879785298965,2.738498689383244,2.867735709475726,2.1270323327776057,2.1377014405578225,2.118825266343732,1.6250875455727014,3.2714134237509853
1950,547,44,-0.037289541214704514,-0.4051264822483063,0.04331114888191223,-1.5888930559158325,0,-3,0,-13,5,-2.5,37.85890519618988,0.3772890379994693,0.5782635839462982,0.3807531203752276,0.5463635592297547,0.797352344586489,-0.3395546546886493,0.43139295175423814,0.9031068837338365,1.5196934267546502,1.1666187495381464,0.693776717779004,1.2314269764127022,1.4467828552165323,1.5852284657069458,1.6128113405546636,0.3714638727611031,2.01895387544719,1.0904744321730444,3.330060139711298,1.66047554746554,1.5610566837551223,1.8123907681278835
1951,547,102,-0.3259114921092987,0.41270169615745544,-0.8432373404502869,0.9542281031608582,0,3,-1,8,20,5.0,95.77201235294342,0.3771003934804696,0.31532399315074544,2.157896975360845,0.8132801126100729,-0.04437426577464848,0.7765779959944448,0.2496281598042313,0.8023962102078026,0.3923777743818415,0.0,0.30996113989802077,0.49834559316800325,-0.21844820976257326,0.0,0.611912776877857,0.7216739526842273,0.19618097968658835,0.48032819047732417,0.7591685550655296,0.534803644829683,0.7380068416385908,0.1392042483166519
1952,548,102,0.3689446747303009,-0.41739240288734436,0.2959117293357849,-1.608076572418213,0,-3,0,-13,17,3.5,96.20900136232376,0.3769118432837294,0.5782635839462982,0.3807531203752276,0.5463635592297547,0.797352344586489,-0.3395546546886493,0.43139295175423814,0.9031068837338365,1.5196934267546502,1.1666187495381464,0.693776717779004,1.2314269764127022,1.4467828552165323,1.5852284657069458,1.6128113405546636,0.3714638727611031,2.01895387544719,1.0904744321730444,2.7783636111756542,1.66047554746554,1.5610566837551223,1.8123907681278835
1953,548,85,0.017679855227470398,-0.41344887018203735,0.7611597180366516,-1.041069507598877,0,-3,1,-8,5,-2.5,78.77883046865463,0.37672338736208755,0.41098409737472774,0.6666059279505874,0.41020800782087163,0.8862713615259067,0.0,2.8182982212497762,0.6151132144659852,-0.2181422233581543,0.0,0.36261764180925143,0.7290142613422075,-0.1373246818780899,0.6670831925234739,0.33129762868477575,0.8088591236650523,0.5125244581227081,0.614804301581693,0.5845352385169601,0.5639891505490716,0.5529235443226627,0.5492218166188524
1954,548,50,-0.04302847385406494,-0.4144902527332306,0.6927295923233032,-1.0124125480651855,0,-3,1,-8,5,-2.5,43.78358268737793,0.3765350256684065,0.41098409737472774,0.6666059279505874,0.41020800782087163,0.8862713615259067,0.0,2.318234146195111,0.6151132144659852,-0.2181422233581543,0.0,0.36261764180925143,0.7290142613422075,-0.1373246818780899,0.6670831925234739,0.33129762868477575,0.8088591236650523,0.5125244581227081,0.614804301581693,0.5845352385169601,0.5639891505490716,0.5529235443226627,0.5492218166188524
1955,549,146,0.47513821721076965,-0.4082249104976654,0.5362676978111267,-1.3811161518096924,0,-3,1,-11,14,2.0,139.89018040895462,0.37634675815557234,0.027974716784221865,-0.4142746639251709,-0.21846625804901124,0.0,0.0,-0.2185088872909546,0.0,0.0,0.0,0.0,-0.08374580259008071,0.7088487204783962,0.10711378586743237,0.0,-0.21779484748840333,-0.1260795836411904,0.0,0.0,0.0,0.0,0.0
1956,549,96,0.20055288076400757,-0.4147739112377167,0.4984689950942993,-1.4116264581680298,0,-3,0,-11,10,0.0,88.78970313072205,0.37615858477649455,0.8363156104338924,2.2398789382137636,2.7041745473795875,2.124836378540822,1.9143179857905137,1.8860558021310703,1.419116982651963,2.9603570933061825,2.54518567588832,1.231956390259466,2.1204296121298194,2.801257088406783,2.115279267297485,2.60485414672537,3.74782281888949,2.923087195085907,2.65430905482064,2.893736114215479,1.735600644392986,3.119298154770504,2.6009583730856796
1957,549,59,-0.3939780294895172,0.41472604870796204,-0.5016650557518005,1.3004932403564453,0,3,-1,10,13,1.5,52.671816647052765,0.3759705054841063,0.0,-0.08793399074732644,0.3714817721535185,0.0,0.28132388369047545,0.2530477858128758,0.23984045396203876,0.0,-0.2185534715652466,0.0,-0.09046828326615233,0.7111100787668563,0.09777620872627071,3.0093609538176382,0.08700199127197267,0.4849935335397357,0.0,0.0,0.025278064823797602,-0.21793193817138673,-0.21832139492034913
1958,551,121,0.40793177485466003,-0.4179913103580475,0.2769797742366791,-1.5787591934204102,0,-3,0,-13,12,1.0,115.36521828174591,0.37578252023136427,0.5782635839462982,0.3807531203752276,0.5463635592297547,0.797352344586489,-0.3395546546886493,0.43139295175423814,0.9031068837338365,1.5196934267546502,1.1666187495381464,0.693776717779004,1.2314269764127022,1.4467828552165323,1.207869979182638,1.6128113405546636,0.3714638727611031,2.01895387544719,1.0904744321730444,2.503858487707673,1.66047554746554,1.5668884239088663,1.8123907681278835
1959,551,137,-0.40064898133277893,0.4058818221092224,-0.3116835057735443,1.8072633743286133,0,3,0,14,19,4.5,131.13277786970139,0.3755946289712486,0.9183528959681253,3.609505444687751,1.4734184323693922,0.9667864856542108,0.9482862623078074,1.425345933391128,0.9838468795236732,1.52803643043584,0.6366151175225381,0.6222471019888041,1.4082154329029217,1.5861094078222973,0.8790631749513518,0.9299629343406617,0.27007343513157,1.2457217790926007,0.7100916519473425,-0.36482155582442355,0.3828513101936518,0.4652814857746061,0.542295921353675
1960,551,24,0.23009297251701355,0.4090367555618286,0.2869378626346588,1.6635445356369019,0,3,0,13,0,-5.0,18.74784791469574,0.37540683165676303,3.1525634537882072,1.4807853057661489,2.191136140740172,2.2381542085478654,1.6895274170043164,2.306636446036386,1.885268374857989,1.8279193053598988,0.45955443520230194,0.34863986854236906,1.9342387837725303,1.9283824901282225,1.851236068419212,2.043060401728624,1.304476457746124,1.7867450743552837,1.975176923730766,0.65092061220494,1.6165298476572105,0.896915559358767,0.6663413653155332
1961,551,74,0.3092065453529358,-0.4128023087978363,0.538221538066864,-1.3339738845825195,0,-3,1,-11,10,0.0,67.88641631603241,0.3752191282409347,0.027974716784221865,-0.4142746639251709,-0.21846625804901124,0.0,0.0,-0.2185088872909546,0.0,0.0,0.0,0.0,-0.2936095522184628,0.7088487204783962,0.10711378586743237,0.0,-0.21779484748840333,-0.1260795836411904,0.0,0.0,0.0,0.0,0.0
1962,552,312,0.5485409498214722,-0.4142628610134125,0.2888866066932678,-1.4159420728683472,1,-3,0,-11,11,0.5,306.4958223104477,0.3750315186768142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3185986574621829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,552,395,0.3545098602771759,-0.4059070944786072,0.269221693277359,-1.703416347503662,0,-3,0,-14,20,5.0,388.8877717256546,0.3748440029174758,0.1784188312916523,0.3060983772143163,0.6671479526512882,-0.09289574867788772,0.28181706314705607,0.42958209251657986,0.8297560624668184,0.07078125215032663,0.3629689042602317,0.2321539874682681,0.2729853727558717,0.15307861162250522,0.699924874639779,1.869911906072877,1.4729014298505123,2.9627506771254226,0.7919573340004803,-0.3207338412016003,0.3299869938808573,2.7038611076493497,0.4524164628373522
1964,552,130,0.19282744824886322,-0.4150317907333374,0.11410575360059738,-1.7788928747177124,0,-3,0,-14,15,2.5,123.94336134195328,0.3746565809160171,0.1784188312916523,0.3060983772143163,0.6671479526512882,-0.09289574867788772,0.28181706314705607,0.42958209251657986,0.8297560624668184,0.07078125215032663,0.3629689042602317,0.2321539874682681,0.2729853727558717,0.15307861162250522,0.699924874639779,1.869911906072877,1.4729014298505123,2.4478036438138204,0.7919573340004803,-0.3207338412016003,0.3299869938808573,2.7038611076493497,0.4524164628373522
1965,553,72,0.23770253360271454,-0.40444138646125793,0.25464168190956116,-1.5543396472930908,0,-3,0,-12,16,3.0,66.13288617134094,0.37446925262555913,0.734256255733361,1.2419833437256746,1.3659751344192745,1.5421318642204787,2.030869282805052,1.9514407500519535,2.4066943129969953,2.0050175819214666,2.224234369775899,2.5083994940386565,1.9072913637350606,1.8823539359624852,2.3269172025359577,2.7092678610858796,3.0202198662331217,2.3627034060465553,2.652901344308952,2.835626691695507,2.4839777403539727,1.7733563997189732,2.519597365002753
1966,553,91,-0.1579006463289261,0.41446226835250854,-0.9531595706939697,0.8325513005256653,0,3,-1,7,2,-4.0,85.00207102298737,0.3742820179992464,0.8850033700465585,0.7251055007159527,-0.21778669357299807,0.43655167647774246,0.7441940243465286,0.945993187760438,1.5725581010828453,1.7480732507086056,1.7659919893706169,0.35566108807044344,1.3359275892024183,0.9287654637841518,0.0,0.08559382708990931,0.1097344860373255,0.7781378622091717,0.11456557029917445,0.6347592658299578,4.117054508558455,0.525559266539168,0.12768418362205658
1967,555,50,0.16959959268569946,-0.4182227551937103,0.4250779449939728,-0.8922607898712158,0,-3,0,-7,10,0.0,43.642600536346436,0.3740948769902468,2.3767009325691193,2.9174686659943943,3.0898129113912294,1.2179163551350776,2.467130960933314,3.457276077031559,2.808870590525682,3.380359730987006,2.608737862202141,3.551352449211345,5.3154373728057225,3.376904819890219,3.866232513991134,3.2304822615988744,3.224976253080657,4.155547417814741,2.9706084917815287,2.990370642637777,2.4685671776133122,3.0105763682540636,3.110008652954702
1968,555,64,-0.10441117733716965,-0.4062487781047821,0.3008894920349121,-1.3994404077529907,0,-3,0,-11,14,2.0,57.411606550216675,0.37390782955175167,0.8363156104338924,2.2398789382137636,2.7041745473795875,2.124836378540822,1.9143179857905137,2.0512291815419084,1.419116982651963,2.9603570933061825,2.54518567588832,1.231956390259466,2.1204296121298194,2.801257088406783,2.115279267297485,2.60485414672537,3.1801746231623254,2.923087195085907,2.65430905482064,2.893736114215479,1.735600644392986,3.119298154770504,2.6009583730856796
1969,556,77,0.23167093098163605,-0.41426801681518555,0.1338130086660385,-1.6784528493881226,0,-3,0,-13,1,-4.5,70.25484639406204,0.3737208756369758,0.5782635839462982,0.1238229041629002,0.5463635592297547,0.797352344586489,-0.3395546546886493,0.43139295175423814,0.9031068837338365,1.5196934267546502,1.1666187495381464,0.693776717779004,1.2314269764127022,1.4467828552165323,1.207869979182638,1.6128113405546636,0.3714638727611031,2.01895387544719,1.0904744321730444,2.503858487707673,1.66047554746554,1.5668884239088663,1.8123907681278835
1970,556,110,0.25855937600135803,-0.410481721162796,0.5142319798469543,-1.479360818862915,0,-3,1,-12,3,-3.5,103.90718936920166,0.37353401519915735,-0.18251380837047776,-0.21879918575286866,-0.0792288539725263,-0.21832823753356934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,556,75,-0.3262869417667389,0.41054677963256836,-0.04522508382797241,2.0821404457092285,0,3,0,17,0,-5.0,68.84030640125275,0.3733472481915578,1.1322977183906393,-0.09926013407324566,0.29679639984632133,0.36099076270652986,0.21804891433710227,-0.04579849552743048,0.011361663799164923,0.0853007507386011,-0.08086313136476914,0.0,-0.7530574597358705,0.43919810136872084,0.10307190898715718,0.039451369162883776,-0.4156523227691651,0.3237667104904734,-0.43113107456831623,-0.08326687066387299,0.10701847000286407,0.21982735321039348,0.3425992594024172
1972,556,72,-0.11105788499116898,0.4084499478340149,-0.30031609535217285,1.252529263496399,0,3,0,10,18,4.0,66.35933750867844,0.37316057456746204,2.7596984701892677,2.3780309477703994,1.5524473341397016,3.126175467820003,3.4834235125062376,2.7828939636811865,5.632739196703125,2.810662690165702,3.7087166396691638,3.493279021507824,3.7062723493021603,3.8002507370842715,3.993862629460874,2.542457224604441,2.2089545648893902,3.0081936493775268,2.316500933841965,1.223059403571378,1.6638348880851568,2.5979106698824217,2.4186632715513383
1973,556,75,0.18521428108215332,-0.4154142737388611,-0.19217410683631897,-2.1049084663391113,0,-3,0,-17,17,3.5,68.42278814315796,0.37297399428017836,-0.2636473680561723,0.2579748262274383,0.260603232453188,0.03933899730474638,0.0,-0.0056573475612168855,0.07477438407098663,-0.41505777120590215,0.13895808567566142,0.1988105073021782,-0.08086996663484441,-0.051046457730020506,0.3041137915934158,0.0,0.03491972120056075,-0.5928980188369751,0.12105607815432387,-0.42698732024695757,1.7331453652151478,0.0,-0.3960446206590091
1974,557,38,-0.08962293714284897,-0.4043213427066803,-0.09363123774528503,-1.7915635108947754,0,-3,0,-14,19,4.5,31.989590406417847,0.3727875072830383,0.1784188312916523,0.3060983772143163,0.6671479526512882,-0.09289574867788772,0.28181706314705607,0.42958209251657986,0.8297560624668184,0.07078125215032663,0.3629689042602317,0.2321539874682681,0.2729853727558717,0.15307861162250522,0.699924874639779,1.869911906072877,1.4729014298505123,2.4478036438138204,0.7919573340004803,-0.3207338412016003,0.3299869938808573,2.526220186315494,0.4524164628373522
1975,557,46,-0.05102492868900299,0.40952274203300476,-0.3764994740486145,1.4557535648345947,0,3,0,12,4,-3.0,40.04509627819061,0.3726011135293968,3.169963729052361,3.1304351773501127,2.8627500120118485,2.815205300014406,2.941842510290864,2.244302174939252,2.430986504827457,3.2031095477502616,2.566065990231932,1.880974225927388,2.064856499589803,1.5953803221242753,2.443369621446987,1.7560063869817446,2.8609708219395316,1.944471927710722,2.1306677044739013,0.6532958331647704,2.2950131575084973,1.7620304715908446,1.2308046518574927
1976,558,44,0.09701854735612869,-0.40935835242271423,-0.01069122925400734,-1.5345730781555176,0,-3,0,-12,14,2.0,37.571165680885315,0.3724148129726321,0.734256255733361,1.2533568459504651,1.3659751344192745,1.5421318642204787,2.125892516470717,1.9514407500519535,2.4066943129969953,2.1792398536857855,2.3325311246041958,2.5083994940386565,1.9072913637350606,1.8823539359624852,2.4790763136279876,2.7092678610858796,2.6235431007156906,2.3627034060465553,2.652901344308952,2.835626691695507,2.94052643448774,1.7733563997189732,2.519597365002753
1977,559,42,0.06288592517375946,-0.41476109623908997,0.004271548241376877,-1.3950610160827637,0,-3,0,-11,14,2.0,35.491653740406036,0.37222860556614584,0.8363156104338924,2.2398789382137636,2.7041745473795875,2.2815350049533554,2.0570644818229256,2.0512291815419084,1.419116982651963,2.9603570933061825,2.54518567588832,1.231956390259466,2.1204296121298194,2.801257088406783,2.3439472357863673,2.60485414672537,3.168875626857033,3.0886338123928976,2.65430905482064,2.893736114215479,1.735600644392986,3.119298154770504,2.6009583730856796
1978,559,67,-0.22244161367416382,0.41349777579307556,-0.39214780926704407,1.2710916996002197,0,3,0,10,6,-2.0,60.82502865791321,0.3720424912633628,2.7596984701892677,2.3780309477703994,1.5524473341397016,3.126175467820003,3.4834235125062376,2.7828939636811865,4.851322266893347,2.810662690165702,3.7087166396691638,3.493279021507824,3.7062723493021603,3.8002507370842715,3.993862629460874,2.542457224604441,2.2089545648893902,3.0081936493775268,2.316500933841965,1.223059403571378,1.6638348880851568,2.5979106698824217,2.4186632715513383
1979,560,152,-0.9797282814979553,-0.3994519114494324,-1.8248554468154907,-2.3302860260009766,-1,-3,-2,-19,9,-0.5,147.28568589687347,0.37185647001773114,0.08304125666618348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06739916488349437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,560,38,0.10776696354150772,-0.4187365174293518,0.2723407447338104,-1.2472347021102905,0,-3,0,-10,8,-1.0,31.66890561580658,0.3716705417827223,1.979904467213126,2.1660397753965377,0.8574683719268796,2.18579287030805,2.0362372413022247,2.0736889516360124,2.2227620475380725,2.1641018387867055,3.1903372178978313,1.9486777875722932,1.5971132839044064,1.9886036075336637,2.244334254966528,2.6123735316512877,3.0696633557220174,2.8774131136756043,2.3083468969890943,3.331652692866208,2.784404265647216,3.1189699340380335,2.673509492033314
1981,560,158,-0.8469655513763428,-0.4058024287223816,-0.9532860517501831,-1.9539275169372559,-1,-3,-1,-16,7,-1.5,152.6622986793518,0.37148470651183096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07232552200555803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10929340600967408
1982,561,46,-0.1269107162952423,-0.41570135951042175,0.270903617143631,-1.1139485836029053,0,-3,0,-9,8,-1.0,39.68678641319275,0.37129896415857505,1.3518668397822302,2.0351293525443412,1.775111565127839,2.214664918805239,2.755883690455049,2.1669058269985926,2.9748358488037474,2.8545041788146137,2.089327947793614,2.8787069648789894,3.1801989247907727,3.959096445489654,2.1778758418651543,3.248655982296119,3.666637746956387,3.850430468136098,2.999470918342217,5.926013888316234,2.811712004106557,3.6542622592839344,2.569730700542331
1983,561,29,0.18770165741443634,0.41783079504966736,-0.1727674901485443,0.8993499279022217,0,3,0,7,6,-2.0,23.265079140663147,0.3711133146764958,1.0041570105459694,1.0089633746149858,1.5126668977132338,0.6732053613216902,1.6719152930033139,1.807841382114617,0.6413165907213834,1.5380671376471453,1.1439179312844452,2.6229418806912377,1.487754733067863,0.8359290753946502,1.1814303004327669,2.0648712218504244,1.5232466913913416,0.8436832640734286,1.5988104909750045,2.0279388596617545,5.30447342712362,1.770042548735819,1.4449198431356653
1984,561,49,0.2501636743545532,-0.4174861013889313,0.5168578624725342,-1.1894278526306152,0,-3,1,-10,4,-3.0,42.81684237718582,0.37092775801915756,0.0,-0.09093378507906957,0.1653664818248602,0.4772082145052677,0.7520670065966628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21773917675018312,-0.21805810928344727,0.5236602198641135,-0.21767995357513428,0.0
1985,561,69,-0.17036095261573792,0.411623477935791,-0.5411117076873779,1.2920565605163574,0,3,-1,10,13,1.5,63.18411576747894,0.370742294140148,0.0,-0.08793399074732644,0.3714817721535185,0.0,0.28132388369047545,0.6775387812757665,0.23984045396203876,0.0,-0.2185534715652466,0.0,-0.09046828326615233,0.7111100787668563,0.09777620872627071,2.6805406165390155,0.08700199127197267,0.4849935335397357,0.0,0.0,0.025278064823797602,-0.21793193817138673,-0.21832139492034913
1986,562,41,0.07364001125097275,-0.4090256690979004,0.15352772176265717,-1.3553307056427002,0,-3,0,-11,5,-2.5,35.02517253160477,0.3705569229930779,0.8363156104338924,2.2398789382137636,2.7041745473795875,2.2815350049533554,2.2077883825084412,1.628071805227317,1.419116982651963,3.03165471147425,2.54518567588832,1.231956390259466,2.1204296121298194,2.801257088406783,2.3439472357863673,2.60485414672537,3.4445008018019805,3.4415584938752204,2.65430905482064,2.893736114215479,1.735600644392986,3.119298154770504,2.6009583730856796
1987,562,61,0.2552703320980072,-0.41209661960601807,0.4711173176765442,-1.1783348321914673,0,-3,0,-9,13,1.5,55.09231889247894,0.3703716445315814,1.3518668397822302,2.0351293525443412,1.775111565127839,2.214664918805239,2.755883690455049,2.1669058269985926,2.9748358488037474,2.8545041788146137,2.089327947793614,2.8787069648789894,3.1801989247907727,3.959096445489654,2.1778758418651543,2.7058180101041045,3.666637746956387,3.850430468136098,2.999470918342217,5.8340598082915935,2.811712004106557,3.6542622592839344,2.569730700542331
1988,562,85,-0.1030544713139534,-0.40984058380126953,0.6403968334197998,-0.8651105165481567,0,-3,1,-7,4,-3.0,78.72536379098892,0.3701864587093156,2.086233773756036,0.8616504429534189,4.201601838682847,1.2507135201630402,1.0261343548657589,1.3327951092401853,1.217955464692904,0.8886022028930491,1.3281620079422665,1.734489067195262,1.5169803994559086,0.5745130991630603,1.086209500137582,1.1894070337837297,2.630620159445993,0.4315627852330639,2.046766086513691,1.0810951782725378,1.7904170329237652,0.981461471110282,2.114073205067303
1989,563,68,0.04306884482502937,-0.4081156551837921,0.3717283308506012,-1.1460833549499512,0,-3,0,-9,14,2.0,62.127819299697876,0.370001365479961,1.56787249617267,2.0351293525443412,1.775111565127839,2.214664918805239,2.755883690455049,2.1669058269985926,2.9748358488037474,2.8545041788146137,2.089327947793614,2.8787069648789894,3.1801989247907727,3.959096445489654,2.1778758418651543,3.0961522916250295,3.082393057763373,3.850430468136098,2.999470918342217,5.997153511072092,2.811712004106557,3.6542622592839344,2.569730700542331
1990,563,60,-0.02256503887474537,-0.4177289307117462,0.4570105969905853,-1.3183884620666504,0,-3,0,-11,14,2.0,53.71108341217041,0.369816364797221,0.8363156104338924,2.2398789382137636,2.7041745473795875,2.2815350049533554,2.2077883825084412,1.628071805227317,1.419116982651963,3.03165471147425,2.54518567588832,1.231956390259466,2.1204296121298194,2.801257088406783,2.3439472357863673,2.60485414672537,3.1682106559805168,3.4415584938752204,2.65430905482064,2.893736114215479,1.735600644392986,3.119298154770504,2.6009583730856796
