episode,step,cart_pos,pole_angle,cart_vel,pole_ang_vel,action
76,3,0.036473934,-0.0036009082,-0.052493673,-0.17003016,-0.11776021
77,3,0.13903537,0.011577975,-0.27164924,-0.23433094,-0.70229805
78,3,-0.20389912,0.17112395,-0.05520391,-0.31339693,-0.5726265
79,3,0.062698774,-0.17325455,-0.032591917,-0.00640239,0.30333742
80,3,0.18246806,-0.011783064,-0.28694066,-0.2751175,-0.4576548
81,3,-0.081271805,0.15029411,-0.14602214,-0.28327152,-0.7446625
82,3,0.069666296,-0.0010725429,-0.015678266,-0.17718352,0.0112758875
83,3,-0.11331263,0.20708182,-0.31580228,-0.20320554,-1.3997344
84,3,-0.1231278,0.073885754,-0.18813579,-0.240896,-0.633957
85,3,-0.06268417,0.023307145,-0.2524043,-0.2532843,-0.44656262
86,3,0.02689427,0.012028173,0.12973475,-0.12175193,0.14647728
87,3,0.01661388,-0.14188942,0.023033533,0.00684386,0.25615573
88,3,0.106511965,0.10000441,-0.38468778,-0.23611605,-1.3013021
89,3,0.08932421,-0.0025807612,-0.38662425,-0.24060893,-0.83230793
90,3,-0.10702132,0.02130522,0.032382287,-0.16027464,-0.0063995123
91,3,0.042369463,0.051260754,-0.042482924,-0.21624659,-0.2419177
92,3,0.009892016,-0.17865436,0.25995,0.15407342,0.6941463
93,3,-0.11553987,-0.19040719,0.1862156,0.14176862,0.8600811
94,3,0.0015869566,0.03146741,-0.16925739,-0.23681694,-0.35884863
95,3,-0.14897104,0.15259664,-0.24313575,-0.31470758,-0.82965136
96,3,0.011026271,0.12834309,-0.24940218,-0.259563,-0.94426024
97,3,-0.050547346,0.0658292,0.03029524,-0.17629084,-0.3191129
98,3,0.091213636,-0.1693656,-0.10867686,-0.06201522,0.26066068
99,3,0.04575314,0.08758301,0.046251092,-0.21212067,-0.24316756
0,4,0.17437533,-0.122741885,0.2198778,0.0059600426,0.55231917
1,4,0.17391849,0.18580994,-0.42880398,-0.36633196,-1.3656186
2,4,-0.004984908,0.055496555,-0.27185315,-0.30956137,-0.43417576
3,4,0.05304994,-0.107016414,-0.18463875,-0.146624,0.07583794
4,4,-0.21002133,0.10290266,-0.0667202,-0.27935904,-0.32048938
5,4,-0.18503684,0.17750195,-0.2464051,-0.29933685,-0.9665295
6,4,-0.17156576,0.10049976,-0.3501168,-0.25218236,-0.97326887
7,4,-0.20944732,0.09686924,-0.48875478,-0.2565702,-1.169134
8,4,0.015756216,0.18535711,-0.18163954,-0.2824288,-0.9825922
9,4,0.17931978,-0.12128409,-0.06552442,-0.115092315,0.22953528
10,4,-0.09183076,-0.07501172,-0.078114636,-0.110807866,0.12951078
11,4,0.08245297,0.041521896,0.07965542,-0.18023014,-0.0024266765
12,4,-0.14283653,0.15727338,-0.1814473,-0.27811643,-0.85180986
13,4,0.027611148,-0.08098862,-0.19325066,-0.16977535,0.028721012
14,4,-0.06896687,0.14235969,-0.22197212,-0.31177872,-0.74976003
15,4,-0.015094048,-0.096368425,-0.15031403,-0.113942854,0.0018610582
16,4,-0.003154986,-0.12999885,-0.20482469,-0.11938026,0.090105355
17,4,-0.039253168,-0.15763095,0.3668166,0.17989534,0.97264874
18,4,0.1812674,-0.1993353,0.28535652,0.10374064,0.78448594
19,4,0.10026394,-0.20095748,0.27111214,0.12533525,0.8410914
20,4,-0.15852685,-0.15012047,0.21826959,0.1713149,0.6000284
21,4,0.12199773,-0.18136421,0.23506743,0.094454154,0.66491735
22,4,1.7199338e-06,-0.059115537,-0.3288054,-0.20418331,-0.41654044
23,4,-0.08868109,0.058036104,0.014418341,-0.18546222,-0.25256467
24,4,0.19026574,-0.079700924,-0.44857603,-0.28587842,-0.5425887
25,4,0.18089741,-0.07934595,-0.09694032,-0.16379628,0.07348262
26,4,0.2014467,0.018649926,-0.2732796,-0.31358853,-0.43318346
27,4,-0.044508237,-0.0690186,-0.21747229,-0.17613208,-0.04488886
28,4,0.08956091,-0.20190327,0.48595747,0.2392158,1.2207474
29,4,-0.007028619,0.09666943,-0.24019839,-0.25811747,-0.77336156
30,4,-0.108466834,0.1525569,-0.2520071,-0.34634477,-0.74214125
31,4,-0.11830604,-0.08706575,-0.37114394,-0.16960216,-0.44331053
32,4,-0.033130582,-0.046830878,0.3893123,0.06880465,0.6733624
33,4,0.06963809,-0.19179429,0.38691714,0.18595602,1.0120016
34,4,-0.19722012,0.08436233,-0.09616413,-0.21603748,-0.59646153
35,4,0.1205837,-0.1317697,-0.03785068,-0.08076225,0.3303296
36,4,-0.12116994,-0.0915939,0.059818167,-0.024522722,0.34682018
37,4,0.08661248,0.15220398,-0.25128448,-0.34693116,-0.80765116
38,4,0.028952738,-0.12241822,-0.26644066,-0.16213743,-0.010814093
39,4,0.111502595,-0.1656362,0.12693377,0.031313878,0.52893007
40,4,-0.19637762,0.05194393,-0.35106948,-0.20144078,-0.9324292
41,4,-0.114320554,0.15888792,0.008803546,-0.29565978,-0.4325962
42,4,-0.047918342,0.024802946,-0.3593427,-0.29171693,-0.5424328
43,4,0.18717673,0.09247088,-0.3508583,-0.3684921,-0.8053446
44,4,-0.14943154,0.1258062,-0.15621813,-0.28559023,-0.6568339
45,4,0.09755011,0.1899075,-0.5715657,-0.36124268,-1.5704232
46,4,0.053727947,-0.20050465,0.052960932,0.04996601,0.55991876
47,4,-0.07542173,-0.09684092,-0.03618177,-0.07200273,0.25387368
48,4,-0.0797966,0.008394338,-0.29668865,-0.25412646,-0.46187577
49,4,-0.059695188,-0.113879144,-0.014009185,-0.036169022,0.27371848
50,4,0.10310624,-0.18520239,0.27630138,0.11006907,0.8100028
51,4,-0.19543946,-0.19564013,-0.0408452,0.073286325,0.4244272
52,4,0.029712122,-0.108296886,0.09810796,-0.018322764,0.40623084
53,4,0.060581915,-0.1834551,0.03810013,0.022767961,0.50183225
54,4,-0.18376075,-0.16558242,0.5622065,0.35395396,1.4692234
55,4,-0.12873667,-0.11584135,0.18853994,0.08510369,0.52922726
56,4,0.07848525,0.168005,-0.17781994,-0.3255314,-0.79963493
57,4,0.14813495,-0.17277119,0.22262359,0.06268427,0.6702552
58,4,-0.2101941,0.14313321,-0.36982727,-0.31439283,-0.9974607
59,4,-0.03763421,0.007434655,-0.046674844,-0.16155247,-0.18850356
60,4,-0.08480265,0.097220674,-0.042066533,-0.26731032,-0.29149407
61,4,0.056297347,-0.08087292,-0.21713482,-0.1726042,-0.11255062
62,4,-0.1785292,-0.16030787,0.40259832,0.26245055,1.0728532
63,4,0.0019856188,0.15345742,-0.14220951,-0.30217713,-0.67622375
64,4,0.019918706,0.061810665,-0.088646114,-0.21169695,-0.47479007
65,4,0.17365067,0.02233134,-0.007101593,-0.21730356,-0.07305816
66,4,-0.19335207,0.13604017,-0.043786105,-0.2990825,-0.40357134
67,4,-0.10613551,-0.024402963,-0.09144736,-0.16999102,-0.001064375
68,4,0.05209894,0.12243442,0.015979854,-0.26262414,-0.31297562
69,4,0.11947306,-0.017357754,-0.29708704,-0.25632542,-0.44975266
70,4,-0.1339131,-0.08114933,-0.29032215,-0.16551305,-0.23563117
71,4,-0.16068938,-0.16338487,-0.03013837,0.011126138,0.46911463
72,4,-0.091614276,-0.18570447,-0.10815911,0.0016466882,0.32949057
73,4,0.069859415,-0.016135931,-0.33150476,-0.25467107,-0.5081905
74,4,0.014366693,-0.06316683,-0.18944916,-0.17472124,-0.06376485
75,4,0.0826062,0.06030617,0.034463484,-0.20599654,-0.14405504
76,4,0.03591961,-0.0053508077,-0.057599477,-0.17849709,-0.06528998
77,4,0.13613948,0.008970711,-0.30340412,-0.28164423,-0.53086174
78,4,-0.20460266,0.16795267,-0.08484508,-0.33277172,-0.54593444
79,4,0.06244666,-0.17340212,-0.016568406,-0.008147449,0.38528404
80,4,0.17952089,-0.014667854,-0.3004021,-0.29774386,-0.32777566
81,4,-0.08292611,0.14733501,-0.18280633,-0.31680655,-0.68561053
82,4,0.06952055,-0.0028287247,-0.013725497,-0.17437458,0.015790664
83,4,-0.11684423,0.20471878,-0.38507378,-0.27676424,-1.3255388
84,4,-0.12516966,0.07131336,-0.21769172,-0.27527186,-0.55194366
85,4,-0.06528187,0.020686893,-0.2657828,-0.27046037,-0.38367668
86,4,0.028203579,0.010842671,0.1316145,-0.117058724,0.13072398
87,4,0.016886868,-0.14191638,0.033058442,0.0007487801,0.3363815
88,4,0.10231519,0.09721906,-0.44800124,-0.31829482,-1.1240983
89,4,0.085266426,-0.005285625,-0.42025346,-0.29296347,-0.66627824
90,4,-0.10670553,0.019714125,0.030576192,-0.1598743,-0.0008207932
91,4,0.041880023,0.049056698,-0.05477596,-0.22748919,-0.19761163
92,4,0.012604664,-0.17714344,0.2829795,0.1621815,0.72736144
93,4,-0.11346874,-0.1888876,0.22628213,0.17387049,0.8700087
94,4,-0.00017402232,0.029029239,-0.18186042,-0.25155294,-0.29561114
95,4,-0.15159048,0.14933495,-0.27890602,-0.34633932,-0.78358436
96,4,0.008288438,0.12551935,-0.29455835,-0.30937308,-0.83713114
97,4,-0.050367024,0.06395197,0.0075405827,-0.20141806,-0.2415429
98,4,0.09021623,-0.17004128,-0.089983754,-0.059115916,0.33431235
99,4,0.04612735,0.08542518,0.029142678,-0.22523212,-0.20837294
0,5,0.17666636,-0.12267999,0.2382948,0.01563358,0.54757094
1,5,0.16930866,0.18186796,-0.4886195,-0.42919257,-1.2458345
2,5,-0.007750608,0.052390978,-0.28115696,-0.31557503,-0.4112765
3,5,0.051271584,-0.10849968,-0.17076139,-0.14153767,0.11807507
4,5,-0.21075565,0.10012243,-0.08037109,-0.28483054,-0.3107175
5,5,-0.18773496,0.17435321,-0.2906707,-0.33992732,-0.92042804
6,5,-0.17529191,0.09774611,-0.39148214,-0.30057797,-0.9074254
7,5,-0.2145857,0.094027795,-0.5345999,-0.31241927,-1.1037561
8,5,0.013675128,0.18234032,-0.23141555,-0.33010885,-0.89003885
9,5,0.17874154,-0.12245453,-0.04982057,-0.10938129,0.26836097
10,5,-0.09255355,-0.07611516,-0.066499494,-0.10430601,0.14454257
11,5,0.08323111,0.039738186,0.07565878,-0.18015115,-0.0020629987
12,5,-0.14487246,0.15433224,-0.2231606,-0.31806007,-0.7930794
13,5,0.025740733,-0.08268286,-0.18087797,-0.16303313,0.048655212
14,5,-0.071354054,0.13914688,-0.2539417,-0.33921832,-0.70511556
15,5,-0.016570946,-0.09757691,-0.14396736,-0.118790545,0.07714097
16,5,-0.0051297504,-0.13122752,-0.18958904,-0.1157226,0.14264426
17,5,-0.03539113,-0.15571459,0.4036919,0.2123809,0.93700707
18,5,0.18425314,-0.19832273,0.3120637,0.1141864,0.80452156
19,5,0.10313626,-0.19968688,0.30294758,0.14328906,0.8582895
20,5,-0.15624179,-0.1484208,0.23893039,0.18024068,0.6301253
21,5,0.12445858,-0.18045717,0.2576186,0.10140022,0.6926869
22,5,-0.0033474937,-0.061318874,-0.33849105,-0.22810225,-0.29902664
23,5,-0.08862756,0.0561075,-0.0025758168,-0.2029099,-0.19192338
24,5,0.18570815,-0.08276091,-0.45977843,-0.31523812,-0.37751207
25,5,0.17996882,-0.081011295,-0.08833906,-0.16260475,0.1216954
26,5,0.19865297,0.015440912,-0.28433853,-0.32790664,-0.35093626
27,5,-0.0466371,-0.07078777,-0.20816648,-0.17228906,-0.018908724
28,5,0.094650455,-0.19939089,0.5298973,0.2753551,1.2271875
29,5,-0.009618946,0.09390829,-0.27505258,-0.29711214,-0.679428
30,5,-0.11113445,0.14904062,-0.28064263,-0.3671051,-0.7121483
31,5,-0.12208297,-0.08896138,-0.3810909,-0.19810463,-0.32293585
32,5,-0.029135056,-0.046038046,0.40816733,0.09080281,0.63352215
33,5,0.07369531,-0.18986613,0.42332697,0.21230581,0.9936422
34,5,-0.19836113,0.08202159,-0.12922342,-0.25417647,-0.4971299
35,5,0.12030896,-0.13256784,-0.017258156,-0.06917005,0.34215465
36,5,-0.12048628,-0.09181164,0.07649756,-0.0127431415,0.3493074
37,5,0.083923995,0.14863859,-0.2848537,-0.37527484,-0.7493595
38,5,0.026348194,-0.12408671,-0.2537327,-0.1612011,0.061404772
39,5,0.11287653,-0.16535105,0.1482458,0.038798127,0.5574045
40,5,-0.20011559,0.049637996,-0.3919685,-0.2566702,-0.84906316
41,5,-0.11435682,0.1559213,-0.015856892,-0.30935788,-0.41406012
42,5,-0.051580127,0.021808226,-0.37181643,-0.307279,-0.491769
43,5,0.18351132,0.08864949,-0.3800925,-0.39953065,-0.7165899
44,5,-0.15115638,0.1228435,-0.18705875,-0.31388724,-0.6002903
45,5,0.09148842,0.18598464,-0.635708,-0.42998114,-1.4673733
46,5,0.05439249,-0.20002703,0.08017098,0.060975756,0.59375405
47,5,-0.0756989,-0.097540766,-0.019556012,-0.061120987,0.2649174
48,5,-0.082830764,0.0057585374,-0.3086764,-0.27141884,-0.3955122
49,5,-0.059758447,-0.1142521,0.0015412418,-0.029539276,0.29987362
50,5,0.10602151,-0.18407974,0.30631322,0.12774232,0.82195556
51,5,-0.1957285,-0.19494718,-0.016439904,0.08081777,0.47072056
52,5,0.030780928,-0.108468264,0.11547713,-0.008042906,0.40993842
53,5,0.061086424,-0.18324713,0.06302904,0.03297994,0.5360396
54,5,-0.17782077,-0.16174577,0.6210096,0.41861078,1.41908
55,5,-0.12675272,-0.114970386,0.2079489,0.09737843,0.54654753
56,5,0.076510325,0.16463992,-0.21536015,-0.35742086,-0.7297598
57,5,0.15048216,-0.17215554,0.24693736,0.073636055,0.6844778
58,5,-0.21410169,0.13983117,-0.40917438,-0.35298365,-0.95015955
59,5,-0.03815861,0.005738448,-0.056949753,-0.17632432,-0.12018678
60,5,-0.08529083,0.094553865,-0.0556885,-0.2736025,-0.27957013
61,5,0.054138165,-0.082672134,-0.2135406,-0.17934965,-0.025441207
62,5,-0.17428312,-0.15752904,0.44412708,0.30162424,1.029664
63,5,0.00039795807,0.15035641,-0.17403242,-0.32764778,-0.6340599
64,5,0.01889228,0.059548043,-0.114375904,-0.24203254,-0.36909464
65,5,0.1735604,0.02015375,-0.010900772,-0.21983713,-0.04893008
66,5,-0.19388886,0.13305181,-0.063600086,-0.30891925,-0.39142576
67,5,-0.10702124,-0.026086396,-0.085958056,-0.16525698,0.0055400953
68,5,0.052167527,0.11980694,-0.0022458246,-0.27211517,-0.2976473
69,5,0.11642992,-0.020052465,-0.3094829,-0.27814516,-0.32625005
70,5,-0.13682552,-0.08291079,-0.29047596,-0.17806448,-0.15500405
71,5,-0.16084434,-0.16323532,-0.0015087235,0.030097988,0.47687277
72,5,-0.092584185,-0.18572828,-0.08527512,0.0084006,0.3874509
73,5,0.06646233,-0.018827798,-0.34564057,-0.278991,-0.40136224
74,5,0.012500419,-0.06494241,-0.18334974,-0.17492706,-0.020086937
75,5,0.08289879,0.0582343,0.024218082,-0.2127046,-0.12262882
76,5,0.035338115,-0.007150492,-0.058473695,-0.18069972,-0.03738252
77,5,0.13301177,0.0060196402,-0.32004112,-0.30603164,-0.4196835
78,5,-0.20558022,0.16461802,-0.110497534,-0.34657857,-0.53026533
79,5,0.062382437,-0.17352529,0.00431953,-0.0025200867,0.43616906
80,5,0.1764992,-0.017689474,-0.30325112,-0.30443358,-0.26304367
81,5,-0.08490908,0.14409685,-0.21265164,-0.34022284,-0.64653146
82,5,0.06939472,-0.0045582103,-0.011672406,-0.17167608,0.021150418
83,5,-0.12100987,0.20170586,-0.44398442,-0.3350855,-1.2580107
84,5,-0.12746063,0.068465725,-0.23903707,-0.29741198,-0.49268392
85,5,-0.06798184,0.017940514,-0.27357483,-0.27941748,-0.3436608
86,5,0.029523676,0.0096903965,0.13210806,-0.11468333,0.12501599
87,5,0.017289758,-0.14195904,0.048297096,0.0026145182,0.3881693
88,5,0.097586185,0.093763545,-0.4935251,-0.37361088,-0.998173
89,5,0.08095656,-0.008387173,-0.43903282,-0.32281953,-0.5660417
90,5,-0.106405295,0.018129103,0.02924103,-0.15898813,0.0017948747
91,5,0.041290913,0.046773553,-0.06294167,-0.23270692,-0.17667007
92,5,0.015552494,-0.1755423,0.30684346,0.17179427,0.7571472
93,5,-0.1110089,-0.18706328,0.26422217,0.20300034,0.8688657
94,5,-0.0020296343,0.026489355,-0.18890046,-0.25808004,-0.26391262
95,5,-0.15453452,0.14580369,-0.30879492,-0.36951667,-0.7500168
96,5,0.0051622703,0.122290984,-0.32854822,-0.34254402,-0.76369834
97,5,-0.05037226,0.06188598,-0.007800307,-0.21541937,-0.19363353
98,5,0.0894286,-0.17065394,-0.0672618,-0.05019141,0.3814421
99,5,0.04635167,0.08316637,0.015799977,-0.23288584,-0.19032836
0,6,0.17913175,-0.122536294,0.25499028,0.022681799,0.5534774
1,6,0.16417412,0.17740405,-0.53544885,-0.47300658,-1.1612012
2,6,-0.01059686,0.04924097,-0.28820983,-0.31859237,-0.39644036
3,6,0.049643446,-0.10991621,-0.15484592,-0.13354976,0.14620602
4,6,-0.21161765,0.09729789,-0.09241973,-0.28826728,-0.3088794
5,6,-0.19083919,0.17085037,-0.32845435,-0.37118092,-0.8834319
6,6,-0.17938739,0.09457338,-0.42500257,-0.33736643,-0.85128725
7,6,-0.22013652,0.09069519,-0.57230496,-0.35622066,-1.039684
8,6,0.011154603,0.17893161,-0.27088377,-0.36264446,-0.82914126
9,6,0.17832966,-0.123554915,-0.03245599,-0.10130422,0.29387707
10,6,-0.09315917,-0.07715329,-0.05468665,-0.097666405,0.15968591
11,6,0.08397042,0.03795501,0.07189568,-0.17998236,-0.002681695
12,6,-0.14728448,0.15105078,-0.2576057,-0.34739703,-0.74859047
13,6,0.023996582,-0.084307715,-0.16802898,-0.15581499,0.065653235
14,6,-0.074029915,0.13570334,-0.2804018,-0.35874614,-0.6757525
15,6,-0.017955557,-0.09879097,-0.13253327,-0.11600795,0.11732893
16,6,-0.0069368584,-0.13239759,-0.1716424,-0.108104005,0.17854089
17,6,-0.031190073,-0.15351646,0.43530667,0.23715647,0.9110813
18,6,0.18750358,-0.1972081,0.33833635,0.12413588,0.8340864
19,6,0.10632135,-0.19824372,0.33378026,0.15993144,0.8737302
20,6,-0.15374546,-0.1466228,0.26038408,0.19064172,0.6559949
21,6,0.12714751,-0.17947574,0.28060433,0.10914861,0.71629465
22,6,-0.006740189,-0.06368168,-0.33875656,-0.23784591,-0.22048542
23,6,-0.08871166,0.054052006,-0.013854133,-0.21184766,-0.15993223
24,6,0.18111238,-0.08600433,-0.45794395,-0.32501036,-0.28185564
25,6,0.1791424,-0.0826417,-0.07686092,-0.1572404,0.14686254
26,6,0.1957872,0.012144575,-0.28856057,-0.33216342,-0.30445752
27,6,-0.04866651,-0.07251068,-0.19770491,-0.16693474,0.0023027137
28,6,0.10016487,-0.19653611,0.57123715,0.3079768,1.2226985
29,6,-0.012504253,0.09083629,-0.30044085,-0.32199973,-0.6270907
30,6,-0.11406513,0.14534824,-0.30512494,-0.38208014,-0.6933192
31,6,-0.12590465,-0.09106006,-0.3813876,-0.21206194,-0.23520336
32,6,-0.024975693,-0.04506242,0.42266378,0.10620706,0.5963867
33,6,0.07809452,-0.18770568,0.45581642,0.23302679,0.98850334
34,6,-0.19977738,0.07938187,-0.15251085,-0.27765536,-0.42838663
35,6,0.12023611,-0.13325712,0.0026398741,-0.05876063,0.3541615
36,6,-0.11964195,-0.09192123,0.09210524,-0.0026412336,0.35507837
37,6,0.08093707,0.14484246,-0.31181115,-0.39409316,-0.7117716
38,6,0.023895282,-0.12571011,-0.23667987,-0.15386488,0.105351835
39,6,0.11446671,-0.16498598,0.17010401,0.047159877,0.58437777
40,6,-0.20421052,0.046857268,-0.42368135,-0.29810768,-0.7750323
41,6,-0.1146227,0.1528402,-0.03747802,-0.31888607,-0.40664658
42,6,-0.055340882,0.018694203,-0.37970886,-0.31622988,-0.45474538
43,6,0.17960215,0.084587984,-0.40071738,-0.41793156,-0.65633905
44,6,-0.15315384,0.119649164,-0.21155943,-0.33294132,-0.5630542
45,6,0.08485346,0.18147293,-0.68779653,-0.48110715,-1.3809065
46,6,0.055332102,-0.19943428,0.107895434,0.07284133,0.62142146
47,6,-0.07581246,-0.09813667,-0.0033840365,-0.05104087,0.27795961
48,6,-0.08595239,0.0029968272,-0.31491968,-0.28024846,-0.3518944
49,6,-0.05966185,-0.114552505,0.01786324,-0.02178188,0.32106057
50,6,0.10922979,-0.18278983,0.3350579,0.14367384,0.83289707
51,6,-0.19576403,-0.1941638,0.0096145235,0.090956405,0.511515
52,6,0.032017563,-0.10854604,0.13181846,0.00063606445,0.41799393
53,6,0.06184421,-0.18293077,0.088654794,0.044284474,0.5627239
54,6,-0.1713368,-0.15732498,0.67200226,0.472015,1.3398074
55,6,-0.124575205,-0.11397647,0.2272505,0.10962563,0.56266654
56,6,0.07420377,0.16101861,-0.24514829,-0.37804818,-0.686108
57,6,0.15306854,-0.17143574,0.27053976,0.0836046,0.6990905
58,6,-0.2183676,0.13619308,-0.44228017,-0.38256714,-0.9123211
59,6,-0.038752872,0.0039433474,-0.06141271,-0.18238625,-0.08317615
60,6,-0.08590544,0.09183615,-0.067542896,-0.2775873,-0.2752612
61,6,0.05204976,-0.084487274,-0.20379104,-0.17690128,0.019307375
62,6,-0.16965622,-0.15440774,0.47954753,0.33193934,1.0025071
63,6,-0.0014780271,0.14704274,-0.20054387,-0.3455055,-0.6067419
64,6,0.017663648,0.057064325,-0.13038027,-0.25773805,-0.31070372
65,6,0.17344317,0.017965404,-0.012717569,-0.21964206,-0.036179356
66,6,-0.19461147,0.1299805,-0.08119759,-0.31582797,-0.3850841
67,6,-0.10785229,-0.027724706,-0.08047338,-0.16078413,0.012770556
68,6,0.052067026,0.11710169,-0.01811235,-0.2783969,-0.29393882
69,6,0.11331981,-0.022880526,-0.31181604,-0.2848489,-0.2724254
70,6,-0.13970576,-0.08474795,-0.28467655,-0.18172789,-0.09922436
71,6,-0.16072172,-0.16290915,0.025585892,0.04676024,0.49435148
72,6,-0.09331056,-0.18566227,-0.05980532,0.019075034,0.4278918
73,6,0.06297448,-0.02168785,-0.35083476,-0.28992477,-0.33331898
74,6,0.010710446,-0.0666985,-0.17452772,-0.17120901,0.007833093
75,6,0.08310159,0.056112517,0.016236778,-0.21624066,-0.113046296
76,6,0.034759454,-0.008956388,-0.057281062,-0.17998537,-0.021057531
77,6,0.1297711,0.0029037637,-0.32723585,-0.31629857,-0.3487719
78,6,-0.20679827,0.16116583,-0.1332744,-0.3565296,-0.52229357
79,6,0.06253965,-0.17357321,0.027418429,0.0064509534,0.47296062
80,6,0.1734767,-0.020738743,-0.30118367,-0.303995,-0.22717814
81,6,-0.08716275,0.14066316,-0.2375618,-0.35661256,-0.6219984
82,6,0.06929014,-0.0062615667,-0.009461682,-0.16899557,0.027387582
83,6,-0.12571324,0.19818372,-0.49380943,-0.38018334,-1.1972638
84,6,-0.12993188,0.065444484,-0.2545002,-0.31093594,-0.45148358
85,6,-0.07074041,0.015131242,-0.2779221,-0.28347707,-0.31590143
86,6,0.030845597,0.008555766,0.13207549,-0.11329384,0.12380165
87,6,0.017860468,-0.14195955,0.06624913,0.008620082,0.4262631
88,6,0.0924733,0.08986046,-0.5264414,-0.41010934,-0.9046273
89,6,0.07650851,-0.011714266,-0.4490377,-0.33960915,-0.49932763
90,6,-0.106117345,0.016552765,0.028119309,-0.15801238,0.0059494823
91,6,0.040631637,0.044453353,-0.06904473,-0.23509242,-0.16443217
92,6,0.018742101,-0.17383838,0.33123264,0.18245676,0.7800329
93,6,-0.108185224,-0.18496914,0.29939178,0.22822714,0.8673892
94,6,-0.003940127,0.023905259,-0.19316638,-0.26071352,-0.2446073
95,6,-0.15775213,0.14207521,-0.3341723,-0.38636222,-0.72642267
96,6,0.0017403335,0.11879474,-0.3547224,-0.36425486,-0.7237624
97,6,-0.050504792,0.05971784,-0.018512383,-0.2226084,-0.16963762
98,6,0.08887822,-0.17116281,-0.042767316,-0.038663678,0.417918
99,6,0.04645502,0.080847576,0.00468513,-0.23745929,-0.1831064
0,7,0.18175961,-0.122328855,0.27089033,0.028535273,0.56312597
1,7,0.15862447,0.1725775,-0.5728468,-0.5032227,-1.101785
2,7,-0.013505563,0.04606966,-0.29378632,-0.31981248,-0.3848708
3,7,0.048179075,-0.1112474,-0.13809413,-0.12449385,0.1644335
4,7,-0.21259536,0.094443105,-0.10357958,-0.2907703,-0.3080248
5,7,-0.19429132,0.16707638,-0.36091658,-0.39490503,-0.8552791
6,7,-0.18378133,0.09108554,-0.45200497,-0.3646418,-0.80705214
7,7,-0.22602256,0.08698498,-0.6025952,-0.38915482,-0.9859005
8,7,0.008280049,0.17525527,-0.3031457,-0.3847866,-0.79631746
9,7,0.17809445,-0.12457117,-0.014542477,-0.09255337,0.3154922
10,7,-0.09364565,-0.07812465,-0.04267909,-0.09088375,0.17724767
11,7,0.084672734,0.036172457,0.068274915,-0.17986421,-0.001661092
