episode,step,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1
8450,1182,-0.20732104778289795,-0.19272173941135406,-0.2055760622024536,-0.5225070714950562,0,-2,0,-4,1,10.0,0.9632120728492737,0.8885130796989219,8.571436001846056,9.925328869759259
8455,1183,-0.20517638325691223,-0.19180189073085785,0.5361765027046204,0.5719503164291382,0,-2,1,5,0,-10.0,0.9627137780189514,0.888424228390952,9.75099133403543,10.317933887909271
8461,1184,-0.204301118850708,-0.19309645891189575,-0.24938058853149414,-0.6471340656280518,0,-2,0,-5,1,10.0,0.9625977873802185,0.8883353859681129,9.663734355147044,10.164940081101744
8464,1185,-0.20257629454135895,-0.19339652359485626,0.4955163598060608,0.45185160636901855,0,-2,0,4,1,10.0,0.9664471745491028,0.8882465524295161,8.264610975717114,9.147489533011733
8468,1186,-0.1937124878168106,-0.18317432701587677,1.1862107515335083,1.469430923461914,0,-1,1,12,0,-10.0,0.969056248664856,0.8881577277742732,18.455944171433458,18.205448380796604
8472,1187,-0.186608225107193,-0.17590822279453278,0.3522680997848511,0.17596256732940674,0,-1,0,1,0,-10.0,0.9672173261642456,0.8880689120014957,18.451598574472804,20.02482222312741
8483,1188,-0.18750311434268951,-0.18105994164943695,-0.42126065492630005,-1.0258831977844238,0,-1,0,-8,0,-10.0,0.9609068036079407,0.8879801051102956,14.650460294125974,16.747566434856076
8487,1189,-0.19579817354679108,-0.197720006108284,-1.135820746421814,-2.137580394744873,0,-2,-1,-17,0,-10.0,0.9493759274482727,0.8878913070997846,7.761322933801372,10.493809850029322
8492,1190,-0.21091040968894958,-0.22499804198741913,-1.7930470705032349,-3.1612298488616943,0,-2,-2,-25,1,10.0,0.9377234578132629,0.8878025179690746,5.475035183539468,9.45329984518488
8497,1191,-0.22397562861442566,-0.2495526224374771,-0.9371854066848755,-1.910092830657959,0,-2,-1,-15,0,-10.0,0.924579918384552,0.8877137377172777,7.678853598702894,10.350504144590241
8502,1192,-0.23715601861476898,-0.2746272087097168,-1.6032267808914185,-2.9426705837249756,0,-2,-2,-24,1,10.0,0.9115699529647827,0.887624966343506,5.406833302058762,9.238395945766626
8513,1193,-0.24847692251205444,-0.29737186431884766,-0.7737348675727844,-1.7543118000030518,0,-2,-1,-14,1,10.0,0.9045795202255249,0.8875362038468716,7.643767034480323,10.132799205158522
8518,1194,-0.2519106864929199,-0.30890196561813354,-0.013515479862689972,-0.6784077882766724,0,-2,0,-5,0,-10.0,0.8962188959121704,0.887447450226487,9.488735672999194,10.276566115452287
8527,1195,-0.2562091648578644,-0.32215070724487305,-0.7405723333358765,-1.7927865982055664,0,-3,-1,-14,1,10.0,0.8882984519004822,0.8873587054814643,2.2156709916168245,3.509705795357542
8532,1196,-0.2593623995780945,-0.33421775698661804,0.01087111234664917,-0.7422959804534912,0,-3,0,-6,0,-10.0,0.8788569569587708,0.8872699696109162,3.338905638634797,3.584888857026101
8536,1197,-0.26340001821517944,-0.3480561077594757,-0.7129634618759155,-1.8465248346328735,0,-3,-1,-15,0,-10.0,0.8612929582595825,0.8871812426139551,2.088072438512784,3.39246552653118
8546,1198,-0.2743408977985382,-0.3724338114261627,-1.3785548210144043,-2.862391233444214,0,-3,-1,-23,0,-10.0,0.8347941040992737,0.8870925244896938,0.1536982384117921,1.896863047721633
8552,1199,-0.2915978729724884,-0.40645524859428406,-1.985925555229187,-3.7885992527008057,0,-3,-2,-30,0,-10.0,-2.201796293258667,0.8870038152372448,-0.38269019259864645,1.2172708996833927
8559,1200,0.19099795818328857,-0.03585295379161835,0.03013359010219574,-0.20544064044952393,0,0,0,-2,1,10.0,0.9990137815475464,0.886915114855721,23.040626311584596,22.618464360864454
8562,1201,0.19554178416728973,-0.0314042903482914,0.7765241861343384,0.9403946399688721,0,0,1,8,0,-10.0,0.9991500973701477,0.8868264233442354,22.942536630739067,18.27441573831514
8569,1202,0.19869300723075867,-0.029153402894735336,-0.0339755117893219,-0.31455421447753906,0,0,0,-3,1,10.0,0.9993374943733215,0.886737740701901,21.492566311699004,20.759780866338623
8576,1203,0.2026267796754837,-0.025739099830389023,0.7177363038063049,0.840718150138855,0,0,1,7,1,10.0,0.9998732805252075,0.8866490669278309,22.180865686000942,17.07297460205266
8585,1204,0.21375951170921326,-0.011257263831794262,1.413503885269165,1.9106407165527344,0,0,1,15,1,10.0,0.9998179078102112,0.8865604020211381,17.893581884566917,19.202536089443356
8591,1205,0.23155997693538666,0.013495184481143951,2.058020830154419,2.9041621685028076,0,0,2,23,1,10.0,0.9977158904075623,0.8864717459809359,20.424577159879707,15.270747014970375
8597,1206,0.25553423166275024,0.04779227823019028,2.654510736465454,3.8273355960845947,0,0,3,31,1,10.0,0.9917284846305847,0.8863830988063378,19.255340412596894,7.066123943819607
8608,1207,0.2852097451686859,0.09094781428575516,3.204608201980591,4.683088779449463,0,1,3,37,0,-10.0,0.9832960367202759,0.8862944604964572,12.157778905598844,3.4494013135963315
8616,1208,0.3116303086280823,0.12924392521381378,2.2171623706817627,3.1817469596862793,0,1,2,25,0,-10.0,0.9764886498451233,0.8862058310504076,16.23893920787396,11.497354230986549
8621,1209,0.32865336537361145,0.15333408117294312,1.3118915557861328,1.8176828622817993,0,1,1,15,1,10.0,0.9685511589050293,0.8861172104673026,17.09758079890672,13.812182675102221
8626,1210,0.34547948837280273,0.17733806371688843,1.9612352848052979,2.83089542388916,0,1,2,23,1,10.0,0.9554739594459534,0.886028598746256,15.134616286644867,10.794600855610476
8633,1211,0.3684924244880676,0.21101196110248566,2.5572118759155273,3.762422800064087,0,2,3,30,0,-10.0,0.941916823387146,0.8859399958863813,5.561245460202011,3.2472920812023878
8639,1212,0.38884299993515015,0.24100454151630402,1.6400107145309448,2.4132440090179443,0,2,2,19,0,-10.0,0.9332899451255798,0.8858514018867927,10.499533319879612,7.001157946108096
8645,1213,0.4004848301410675,0.2582828998565674,0.8014934062957764,1.1946827173233032,0,2,1,10,1,10.0,0.9236581921577454,0.885762816746604,11.475286318667884,9.443651048830601
8654,1214,0.41237494349479675,0.2763002812862396,1.4786633253097534,2.2431352138519287,0,2,1,18,0,-10.0,0.9146398901939392,0.8856742404649293,10.311253088900282,7.2275648114511455
8667,1215,0.42252591252326965,0.2921646237373352,0.6610899567604065,1.0725198984146118,0,2,1,9,0,-10.0,0.9118318557739258,0.8855856730408828,12.29935011183039,9.896469998036936
8670,1216,0.42488235235214233,0.29693129658699036,-0.09130167216062546,0.004907101392745972,0,2,0,0,0,-10.0,0.9150264263153076,0.8854971144735787,12.728744627318092,11.057427593248477
8673,1217,0.4200330674648285,0.2915022671222687,-0.7885293960571289,-0.9800715446472168,0,2,-1,-8,1,10.0,0.9166536331176758,0.8854085647621314,11.707644218500452,10.805973186044845
8674,1218,0.4166589081287384,0.2886977195739746,0.0005031302571296692,0.2301953285932541,0,2,0,2,0,-10.0,0.9185317754745483,0.8853200239056551,11.056287705408984,9.674509056043396
8679,1219,0.4126785397529602,0.2854263484477997,-0.7051443457603455,-0.7707714438438416,0,2,-1,-6,0,-10.0,0.9257205724716187,0.8852314919032646,10.445678761440384,9.318800622809436
8690,1220,0.40191811323165894,0.27254247665405273,-1.3622314929962158,-1.7022045850753784,0,2,-1,-14,0,-10.0,0.9371718764305115,0.8851429687540743,10.913621644918337,6.008615970012679
8696,1221,0.3848209083080292,0.25065553188323975,-1.9774489402770996,-2.577569007873535,0,2,-2,-21,0,-10.0,0.9514844417572021,0.8850544544571989,4.73250387283199,8.49200908870504
8703,1222,0.3617744743824005,0.22026251256465912,-2.555727481842041,-3.406766891479492,0,2,-3,-27,0,-10.0,0.9669549465179443,0.8849659490117532,2.79029994063926,4.683555350844447
8707,1223,0.333128422498703,0.18178293108940125,-3.1002955436706543,-4.196277141571045,0,1,-3,-34,1,10.0,0.9779834747314453,0.884877452416852,0.8463198441041729,12.945524838209051
8717,1224,0.30762621760368347,0.1483796238899231,-2.1317644119262695,-2.6972737312316895,0,1,-2,-22,1,10.0,0.9832426309585571,0.8847889646716103,12.021658375152146,19.93901355578597
8728,1225,0.29146701097488403,0.1294502168893814,-1.2259063720703125,-1.2916253805160522,0,1,-1,-10,1,10.0,0.9846171140670776,0.8847004857751432,17.449104421148668,20.654480161020317
8734,1226,0.28400829434394836,0.12402769178152084,-0.38398370146751404,0.016580849885940552,0,1,0,0,1,10.0,0.9828006625175476,0.8846120157265657,21.618840345120045,20.26812067346365
8740,1227,0.28461652994155884,0.13114620745182037,0.3956852853298187,1.2293239831924438,0,1,0,10,0,-10.0,0.9812498092651367,0.884523554524993,14.808699122914915,13.644189869062254
8752,1228,0.28422197699546814,0.13693149387836456,-0.3712141215801239,0.07622578740119934,0,1,0,1,1,10.0,0.9790803790092468,0.8844351021695405,20.21499217031332,19.25119242955489
8758,1229,0.2849491834640503,0.14463606476783752,0.4067041277885437,1.2861838340759277,0,1,0,10,1,10.0,0.9731295704841614,0.8843466586593235,14.808699122914915,13.929336792003497
8764,1230,0.2931158244609833,0.1639220416545868,1.1248981952667236,2.4045908451080322,0,1,1,19,1,10.0,0.9624059796333313,0.8842582239934575,17.930917002763927,13.8388785744588
8767,1231,0.30813437700271606,0.1938917487859726,1.785438060760498,3.43456768989563,0,2,2,27,0,-10.0,0.9511449933052063,0.8841697981710582,10.358257683103755,4.753027761392829
8772,1232,0.3210805356502533,0.2210315614938736,0.9226225018501282,2.1597399711608887,0,2,1,17,0,-10.0,0.9442406892776489,0.8840813811912411,9.995583516446302,7.711564091572516
8779,1233,0.32582488656044006,0.2361341118812561,0.1324881911277771,1.0047554969787598,0,2,0,8,0,-10.0,0.9422695636749268,0.883992973053122,11.001543639286771,9.303393320237152
8787,1234,0.32303285598754883,0.24027162790298462,-0.5949632525444031,-0.05079174041748047,0,2,-1,0,0,-10.0,0.945091724395752,0.8839045737558167,9.456852198163757,7.915136455048131
8795,1235,0.31327566504478455,0.23432520031929016,-1.26865553855896,-1.0249359607696533,0,2,-1,-8,0,-10.0,0.9520325660705566,0.8838161832984411,11.506226087150097,11.103060970315774
8799,1236,0.2970442473888397,0.21901462972164154,-1.8959825038909912,-1.93252432346344,0,2,-2,-15,1,10.0,0.9569417834281921,0.8837278016801113,5.559154099626529,10.160005841132964
8802,1237,0.28310689330101013,0.20750467479228973,-1.0153499841690063,-0.5722469091415405,0,2,-1,-5,1,10.0,0.9562853574752808,0.8836394288999433,10.142330954692138,9.32854528558406
8809,1238,0.2776308059692383,0.20908057689666748,-0.19643232226371765,0.6957811117172241,0,2,0,6,1,10.0,0.9503558874130249,0.8835510649570533,10.506595186337805,9.234036686492356
8815,1239,0.2799960970878601,0.22280964255332947,0.561092734336853,1.8704801797866821,0,2,1,15,0,-10.0,0.9446520805358887,0.8834627098505575,9.704107935352681,7.71150305997714
8817,1240,0.28128334879875183,0.2352614849805832,-0.20164084434509277,0.7572018504142761,0,2,0,6,1,10.0,0.9377145171165466,0.8833743635795724,10.573847984921914,9.270148481876653
8825,1241,0.28358039259910583,0.24957062304019928,0.5526991486549377,1.9241372346878052,0,2,1,15,0,-10.0,0.9309951663017273,0.8832860261432145,9.86230018077957,7.71150305997714
8832,1242,0.28482159972190857,0.2626875936985016,-0.20360323786735535,0.8319466710090637,0,2,0,7,1,10.0,0.9228845834732056,0.8831976975406002,11.152394834646516,9.947329146612786
8837,1243,0.28707727789878845,0.27769654989242554,0.5465813279151917,1.988722801208496,0,2,1,16,0,-10.0,0.9149698615074158,0.8831093777708461,10.732884937087853,7.560579847105909
8847,1244,0.2882978320121765,0.2915993332862854,-0.2028127908706665,0.919633150100708,0,2,0,7,0,-10.0,0.9127638339996338,0.883021066833069,11.26717939859698,9.947329146612786
8854,1245,0.28236880898475647,0.2953576147556305,-0.8931723237037659,-0.05672702193260193,0,2,-1,0,0,-10.0,0.9160231947898865,0.8829327647263857,9.312708993595491,8.142797971743759
8857,1246,0.2698257267475128,0.28978750109672546,-1.5332340002059937,-0.9580326676368713,0,2,-2,-8,0,-10.0,0.9240730404853821,0.8828444714499131,5.343872077820398,3.3638844516391595
8860,1247,0.2511264383792877,0.27554839849472046,-2.130157232284546,-1.7986736297607422,0,2,-2,-14,1,10.0,0.9295645356178284,0.8827561870027681,9.13634297225232,10.206541858472937
8866,1248,0.2348906397819519,0.26539695262908936,-1.2424607276916504,-0.43821024894714355,0,2,-1,-4,1,10.0,0.927987813949585,0.8826679113840679,10.761181952667275,10.70159178155351
8873,1249,0.22719161212444305,0.26835083961486816,-0.41584742069244385,0.8326098918914795,0,2,0,7,0,-10.0,0.9264196753501892,0.8825796445929295,11.269105373328596,9.519003296347819
8878,1250,0.2191876322031021,0.2712568938732147,-1.0962045192718506,-0.13921308517456055,0,2,-1,-1,0,-10.0,0.9298422932624817,0.8824913866284702,8.744348990924577,8.95100676671104
8883,1251,0.2046646773815155,0.2648729681968689,-1.7270276546478271,-1.0369904041290283,0,2,-2,-8,1,10.0,0.9312858581542969,0.8824031374898074,5.343872077820398,3.600099955140592
8888,1252,0.19231678545475006,0.26213371753692627,-0.8653663992881775,0.28649652004241943,0,2,-1,2,0,-10.0,0.9324898719787598,0.8823148971760584,6.301580836954333,5.6668348527526184
8896,1253,0.17999640107154846,0.2598271071910858,-1.5145269632339478,-0.641929030418396,0,2,-2,-5,0,-10.0,0.9381906986236572,0.8822266656863408,3.0317406015609656,1.7110692593527377
8899,1254,0.1614437699317932,0.2486148625612259,-2.1181647777557373,-1.5041242837905884,0,2,-2,-12,1,10.0,0.9416894316673279,0.8821384430197722,7.662405177185899,8.403900961854895
8909,1255,0.14535653591156006,0.2414758801460266,-1.2256160974502563,-0.13107165694236755,0,2,-1,-1,1,10.0,0.9387243986129761,0.8820502291754702,8.86151367695716,8.772703286614092
8912,1256,0.13784000277519226,0.24753908812999725,-0.3963834345340729,1.1476566791534424,0,2,0,9,1,10.0,0.9293274283409119,0.8819620241525526,10.948693228883439,9.454034313684414
8920,1257,0.13825449347496033,0.26584306359291077,0.3693144917488098,2.329726219177246,0,2,0,19,1,10.0,0.9127305746078491,0.8818738279501374,1.1269806059809473,0.551831492349251
8923,1258,0.14596273005008698,0.29541388154029846,1.0719114542007446,3.4144647121429443,0,2,1,27,0,-10.0,0.8954910635948181,0.8817856405673423,1.6827828355672545,0.7235223697328281
8928,1259,0.15219736099243164,0.3232784867286682,0.28334760665893555,2.2976298332214355,0,3,0,18,0,-10.0,0.8839567303657532,0.8816974620032856,1.648732523372857,-0.08837508635946459
8932,1260,0.15095064043998718,0.3406513035297394,-0.4369048476219177,1.2938824892044067,0,3,0,10,1,10.0,0.8702427744865417,0.8816092922570853,4.206975264326638,1.957588849878339
8937,1261,0.15087983012199402,0.360218346118927,0.31382471323013306,2.4352970123291016,0,3,0,19,0,-10.0,0.8562511205673218,0.8815211313278596,0.9922018607654302,-0.008256900516814214
8946,1262,0.14997659623622894,0.37914225459098816,-0.39959919452667236,1.4607774019241333,0,3,0,12,1,10.0,0.839814305305481,0.8814329792147269,2.5098132884959425,2.0854247128324315
8950,1263,0.15021167695522308,0.4002320170402527,0.3391628861427307,2.574497699737549,0,3,0,21,0,-10.0,-2.1770308017730713,0.8813448359168053,0.12870388004444608,-0.11504616811813399
8954,1264,0.005849793553352356,-0.1758117377758026,-0.07084865868091583,-0.10057893395423889,0,-1,0,-1,0,-10.0,0.9663432836532593,0.8812567014332137,19.674643888965253,18.304528074604356
8956,1265,0.0009020689176395535,-0.18345770239830017,-0.8129811882972717,-1.2546584606170654,0,-1,-1,-10,1,10.0,0.9641162157058716,0.8811685757630704,17.376129105194345,18.80995419724199
8967,1266,-0.002757584908977151,-0.18943031132221222,-0.024418875575065613,-0.08636568486690521,0,-2,0,-1,0,-10.0,0.9612094163894653,0.8810804589054941,10.274204330650198,11.186085396850993
8967,1267,-0.0072543122805655,-0.19695328176021576,-0.7686880230903625,-1.2428637742996216,0,-2,-1,-10,1,10.0,0.9588339328765869,0.8809923508596036,10.053205021808118,11.085690603196783
8969,1268,-0.01050635613501072,-0.20289412140846252,0.013877779245376587,-0.0887831300497055,0,-2,0,-1,1,10.0,0.9608681201934814,0.8809042516245177,10.274204330650198,11.31136078397241
8977,1269,-0.006271358113735914,-0.19781778752803802,0.7376496195793152,0.9750239849090576,0,-2,1,8,1,10.0,0.9666842818260193,0.8808161611993552,10.083472645219608,12.403637841336199
8984,1270,0.004912639502435923,-0.1825258433818817,1.4105737209320068,1.964509129524231,0,-1,1,16,0,-10.0,0.9709490537643433,0.8807280795832353,18.32877978800302,19.40819639833136
8994,1271,0.014172404073178768,-0.1704433411359787,0.5606651306152344,0.6465838551521301,0,-1,1,5,1,10.0,0.9749652743339539,0.880640006775277,18.102903424011217,18.592532368991115
9001,1272,0.023687254637479782,-0.15822353959083557,1.2508617639541626,1.6713385581970215,0,-1,1,13,0,-10.0,0.9777989983558655,0.8805519427745995,18.605075227206875,20.341587253810772
9009,1273,0.03139970451593399,-0.14899985492229462,0.40975433588027954,0.3652481436729431,0,-1,0,3,1,10.0,0.9805616736412048,0.880463887580322,17.316139854338854,19.264833004300574
9015,1274,0.03948935493826866,-0.13942138850688934,1.1143125295639038,1.418546438217163,0,-1,1,11,0,-10.0,0.9824032783508301,0.880375841191564,20.192719094875674,18.834521628956153
9022,1275,0.0458836704492569,-0.1326524019241333,0.2814975380897522,0.12445232272148132,0,-1,0,1,1,10.0,0.9842888712882996,0.8802878036074449,20.271360549250225,21.1561138991788
9027,1276,0.052760060876607895,-0.125343918800354,0.9979156255722046,1.2006770372390747,0,-1,1,10,1,10.0,0.9884004592895508,0.8801997748270841,20.478832191035785,18.12624501287022
9032,1277,0.06651074439287186,-0.1077011302113533,1.6631733179092407,2.201249122619629,0,-1,2,18,0,-10.0,0.9912654161453247,0.8801117548496015,18.805161188684252,14.017718514664777
9039,1278,0.0781581923365593,-0.09345920383930206,0.7881195545196533,0.8420971632003784,0,-1,1,7,1,10.0,0.9937313795089722,0.8800237436741165,18.54355051824924,17.636692793112452
9047,1279,0.08992280811071396,-0.07917487621307373,1.4725158214569092,1.8801809549331665,0,-1,1,15,1,10.0,0.9969852566719055,0.879935741299749,18.576590950264062,19.90464424741322
9051,1280,0.10825716704130173,-0.05490685999393463,2.108255386352539,2.8472187519073486,0,0,2,23,0,-10.0,0.9988114833831787,0.8798477477256191,21.96820430886342,16.183418932602454
9056,1281,0.12416218966245651,-0.03447508439421654,1.1985194683074951,1.4371496438980103,0,0,1,11,1,10.0,0.9997937679290771,0.8797597629508466,24.869416669391537,22.44660000744298
9060,1282,0.13989457488059998,-0.014360840432345867,1.8578343391418457,2.449441432952881,0,0,2,20,1,10.0,0.9997602701187134,0.8796717869745515,23.580526752670703,15.509915705496018
9066,1283,0.16194814443588257,0.015482848510146141,2.468935251235962,3.391028881072998,0,0,2,27,0,-10.0,0.9983027577400208,0.8795838197958541,18.24610669479828,15.218005048194613
9073,1284,0.18131329119205475,0.041197676211595535,1.533166527748108,1.9502617120742798,0,0,2,16,0,-10.0,0.9971719980239868,0.8794958614138745,17.85964237986883,16.688445113676387
9082,1285,0.19173593819141388,0.053178977221250534,0.669845700263977,0.6258068680763245,0,0,1,5,0,-10.0,0.9972421526908875,0.8794079118277331,19.346408342192085,17.912076493208616
9084,1286,0.1939038187265396,0.05251514911651611,-0.12745261192321777,-0.5948275923728943,0,0,0,-5,1,10.0,0.9971572160720825,0.8793199710365504,20.054805498443812,18.785988235787805
9091,1287,0.1969706416130066,0.05331754311919212,0.6347353458404541,0.5878083109855652,0,0,1,5,0,-10.0,0.9972650408744812,0.8792320390394467,19.49705400692792,17.912076493208616
9101,1288,0.19880248606204987,0.052297141402959824,-0.15992003679275513,-0.6287376284599304,0,0,0,-5,1,10.0,0.9972140789031982,0.8791441158355427,20.08039223938864,18.856372753812682
9103,1289,0.2015584260225296,0.052781492471694946,0.6046977639198303,0.557620644569397,0,0,1,4,1,10.0,0.9958233833312988,0.8790562014239592,18.89973695828185,19.000781419549156
9106,1290,0.2116338163614273,0.06462671607732773,1.3118391036987305,1.6555464267730713,0,1,1,13,1,10.0,0.9924326539039612,0.8789682958038169,18.445200065958637,15.152916925625146
9115,1291,0.22847536206245422,0.08699043095111847,1.9652518033981323,2.6718053817749023,0,1,2,21,0,-10.0,0.9887601137161255,0.8788803989742365,19.73104033033482,13.382690530250324
9119,1292,0.24305939674377441,0.10601818561553955,1.0738037824630737,1.3155720233917236,0,1,1,11,1,10.0,0.9843337535858154,0.8787925109343391,20.465137887377544,17.827606472620975
9125,1293,0.2576228380203247,0.12516498565673828,1.7444424629211426,2.3607523441314697,0,1,2,19,0,-10.0,0.9800186157226562,0.8787046316832456,20.09912949909437,13.132863425336193
9128,1294,0.2701283097267151,0.1413554549217224,0.8751877546310425,1.0498679876327515,0,1,1,8,0,-10.0,0.97895348072052,0.8786167612200774,21.630618934742593,17.540815622882832
9137,1295,0.27433738112449646,0.14507421851158142,0.0743822529911995,-0.1519550085067749,0,1,0,-1,1,10.0,0.9774375557899475,0.8785288995439554,20.57321588982268,21.444955165678948
9142,1296,0.27933043241500854,0.15020804107189178,0.8187828063964844,1.00670325756073,0,1,1,8,0,-10.0,0.9764177203178406,0.878441046654001,21.65287701525961,17.540815622882832
9151,1297,0.28300902247428894,0.15356528759002686,0.023706167936325073,-0.1834738701581955,0,1,0,-1,1,10.0,0.9749050140380859,0.8783532025493357,20.57321588982268,21.620775160812542
9154,1298,0.2875141501426697,0.15841388702392578,0.77129065990448,0.9798606634140015,0,1,1,8,0,-10.0,0.9738966226577759,0.8782653672290808,21.678056183698747,17.540815622882832
9164,1299,0.2907470762729645,0.16156525909900665,-0.018793806433677673,-0.19993649423122406,0,1,0,-2,1,10.0,0.9723532199859619,0.8781775406923579,21.34120390036218,20.333468335341273
9169,1300,0.29484233260154724,0.16627301275730133,0.731337308883667,0.9670237898826599,0,1,1,8,1,10.0,0.9668189883232117,0.8780897229382887,21.701661480480013,17.695917073705232
9177,1301,0.3061147630214691,0.1821565479040146,1.4244226217269897,2.0467374324798584,0,1,1,16,0,-10.0,0.961724042892456,0.8780019139659949,17.712680062304155,14.256069377363259
9180,1302,0.3156210482120514,0.19564256072044373,0.5895695686340332,0.80836021900177,0,2,1,6,0,-10.0,0.9610531330108643,0.8779141137745984,8.643625524849476,6.78573834749876
9183,1303,0.3171582520008087,0.19734954833984375,-0.1798739731311798,-0.3267154097557068,0,2,0,-3,0,-10.0,0.9645822048187256,0.8778263223632209,11.70685138668371,9.48336573866458
9193,1304,0.3113241195678711,0.18819622695446014,-0.8929179906845093,-1.3766467571258545,0,2,-1,-11,1,10.0,0.9669970870018005,0.8777385397309846,10.186552829866343,13.307820524349125
9203,1305,0.3070277273654938,0.18166708946228027,-0.08108998090028763,-0.11717881262302399,0,1,0,-1,0,-10.0,0.9695550799369812,0.8776507658770115,20.91209401748974,21.546672851073794
9205,1306,0.3021228015422821,0.17448467016220093,-0.8041492700576782,-1.187727689743042,0,1,-1,-10,1,10.0,0.9711665511131287,0.8775630008004238,18.445403520159708,21.235652429513564
9211,1307,0.29868602752685547,0.16980409622192383,0.0027540624141693115,0.06521472334861755,0,1,0,1,1,10.0,0.9686200022697449,0.8774752445003438,20.907717369917847,20.730195801572684
9217,1308,0.3029840290546417,0.17714402079582214,0.7504711151123047,1.228090763092041,0,1,1,10,0,-10.0,0.9665604829788208,0.8773874969758937,21.16218441112462,17.499638585248626
9223,1309,0.3060374855995178,0.18286466598510742,-0.03469383716583252,0.06260281801223755,0,1,0,1,0,-10.0,0.9685091376304626,0.8772997582261961,20.888154354210812,20.730195801572684
9232,1310,0.30157893896102905,0.17745661735534668,-0.7608139514923096,-1.0120429992675781,0,1,-1,-8,1,10.0,0.9695482850074768,0.8772120282503735,19.069644111775226,20.156901672371774
9239,1311,0.2985570430755615,0.1745043396949768,0.042698413133621216,0.2354976236820221,0,1,0,2,1,10.0,0.9663213491439819,0.8771243070475484,19.671604448323244,19.548490276506598
9244,1312,0.30323508381843567,0.18351738154888153,0.7869136929512024,1.3927743434906006,0,1,1,11,1,10.0,0.9585455060005188,0.8770365946168437,20.692756675999973,17.070987473113476
9247,1313,0.3150269389152527,0.20360377430915833,1.473504662513733,2.4618313312530518,0,2,1,20,1,10.0,0.9452944397926331,0.876948890957382,9.209482357595233,7.002246922811572
9258,1314,0.33336278796195984,0.2338922917842865,2.104045867919922,3.4447593688964844,0,2,2,28,0,-10.0,0.9318177700042725,0.8768611960682863,9.455991054059368,4.989205232765091
9261,1315,0.3494105935096741,0.26111719012260437,1.2263588905334473,2.165252208709717,0,2,1,17,1,10.0,0.9167467951774597,0.8767735099486794,11.183284131554707,8.187632746064201
9268,1316,0.3653469681739807,0.2885361909866333,1.8686877489089966,3.1610500812530518,0,2,2,25,0,-10.0,0.9018014669418335,0.8766858325976845,9.962731517533875,6.016238257963783
9277,1317,0.3792259991168976,0.3133663833141327,1.022685170173645,1.9556312561035156,0,3,1,16,1,10.0,0.8852636814117432,0.8765981640144248,4.106690525238436,1.4112097131970862
9287,1318,0.39317062497138977,0.3387274146080017,1.672237753868103,2.954725980758667,0,3,2,24,1,10.0,0.8604410290718079,0.8765105041980233,2.5781392413332087,0.8441111675948921
9296,1319,0.41327911615371704,0.3735758364200592,2.264909029006958,3.8660056591033936,0,3,2,31,1,10.0,0.8260862827301025,0.8764228531476036,2.423806959042938,-0.010739885223790699
9301,1320,0.43898048996925354,0.41702955961227417,2.801142930984497,4.689540386199951,0,3,3,38,0,-10.0,-2.2090797424316406,0.8763352108622888,1.0480729052117606,-1.1600658897918092
9311,1321,-0.1881190687417984,-0.17851105332374573,-0.14563864469528198,0.16957706212997437,0,-1,0,1,0,-10.0,0.9663618206977844,0.8762475773412026,20.57557860386067,21.574975736283207
9317,1322,-0.19378279149532318,-0.18340712785720825,-0.8821683526039124,-0.9759203791618347,0,-1,-1,-8,1,10.0,0.9651989340782166,0.8761599525834685,17.016696731468393,20.594885426863115
9324,1323,-0.1981072723865509,-0.18655046820640564,-0.08864966779947281,0.2001323103904724,0,-1,0,2,1,10.0,0.9681558012962341,0.8760723365882102,19.517823434416783,21.4611332219498
9332,1324,-0.19483378529548645,-0.1784493774175644,0.6461048126220703,1.2867685556411743,0,-1,1,10,0,-10.0,0.9701841473579407,0.8759847293545513,20.421434116546298,18.781016787648475
9337,1325,-0.1929081529378891,-0.17267273366451263,-0.14863865077495575,0.052538007497787476,0,-1,0,0,1,10.0,0.972459077835083,0.8758971308816158,21.28446490621701,20.765980455982778
9340,1326,-0.19019386172294617,-0.16595469415187836,0.5929937958717346,1.1543912887573242,0,-1,1,9,1,10.0,0.9779026508331299,0.8758095411685276,20.4411085658484,19.184480322485385
9349,1327,-0.1803593784570694,-0.14865176379680634,1.2823799848556519,2.1797027587890625,0,-1,1,17,1,10.0,0.9852489233016968,0.8757219602144107,18.547533300299367,17.779212911408692
9360,1328,-0.16389019787311554,-0.12145398557186127,1.9254276752471924,3.1402342319488525,0,-1,2,25,0,-10.0,0.9904020428657532,0.8756343880183893,18.270450762016345,15.902178803576138
9368,1329,-0.1497134119272232,-0.09796902537345886,1.0332443714141846,1.7546755075454712,0,-1,1,14,1,10.0,0.9944170713424683,0.8755468245795875,18.584866499949513,21.032285443436706
9373,1330,-0.13559791445732117,-0.07471930980682373,1.6999051570892334,2.764810800552368,0,-1,2,22,0,-10.0,0.9969910979270935,0.8754592698971296,21.624492450980174,13.700057083772728
9378,1331,-0.12360049784183502,-0.05485357344150543,0.8212260007858276,1.4012010097503662,0,0,1,11,1,10.0,0.9987823367118835,0.87537172397014,25.04942262367951,23.09770852107285
